Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
4208,26/07/20,8:00 AM,Tripura,-,-,2209,11,3862
4209,26/07/20,8:00 AM,Uttarakhand,-,-,3495,63,5961
4210,26/07/20,8:00 AM,Uttar Pradesh,-,-,39903,1387,63742
4211,26/07/20,8:00 AM,West Bengal,-,-,35654,1332,56377
4212,27/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,182,0,324
4213,27/07/20,8:00 AM,Andhra Pradesh,-,-,46301,1041,96298
4214,27/07/20,8:00 AM,Arunachal Pradesh,-,-,505,3,1158
4215,27/07/20,8:00 AM,Assam,-,-,24040,79,32228
4216,27/07/20,8:00 AM,Bihar,-,-,25815,244,39176
4217,27/07/20,8:00 AM,Chandigarh,-,-,572,13,887
4218,27/07/20,8:00 AM,Chhattisgarh,-,-,4944,43,7450
4219,27/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,550,2,914
4220,27/07/20,8:00 AM,Delhi,-,-,114875,3827,130606
4221,27/07/20,8:00 AM,Goa,-,-,3277,35,4861
4222,27/07/20,8:00 AM,Gujarat,-,-,40365,2326,55822
4223,27/07/20,8:00 AM,Haryana,-,-,24384,392,31332
4224,27/07/20,8:00 AM,Himachal Pradesh,-,-,1198,12,2176
4225,27/07/20,8:00 AM,Jammu and Kashmir,-,-,9928,312,17920
4226,27/07/20,8:00 AM,Jharkhand,-,-,3704,85,8275
4227,27/07/20,8:00 AM,Karnataka,-,-,35838,1878,96141
4228,27/07/20,8:00 AM,Kerala,-,-,9300,61,19025
4229,27/07/20,8:00 AM,Ladakh,-,-,1063,4,1285
4230,27/07/20,8:00 AM,Madhya Pradesh,-,-,19132,811,27800
4231,27/07/20,8:00 AM,Maharashtra,-,-,213238,13656,375799
4232,27/07/20,8:00 AM,Manipur,-,-,1554,0,2235
4233,27/07/20,8:00 AM,Meghalaya,-,-,135,5,702
4234,27/07/20,8:00 AM,Mizoram,-,-,193,0,361
4235,27/07/20,8:00 AM,Nagaland,-,-,549,4,1339
4236,27/07/20,8:00 AM,Odisha,-,-,16793,140,25389
4237,27/07/20,8:00 AM,Puducherry,-,-,1645,40,2786
4238,27/07/20,8:00 AM,Punjab,-,-,8810,306,13218
4239,27/07/20,8:00 AM,Rajasthan,-,-,25353,621,35909
4240,27/07/20,8:00 AM,Sikkim,-,-,148,0,545
4241,27/07/20,8:00 AM,Tamil Nadu,-,-,156526,3494,213723
4242,27/07/20,8:00 AM,Telangana,-,-,41332,463,54059
4243,27/07/20,8:00 AM,Tripura,-,-,2361,13,3900
4244,27/07/20,8:00 AM,Uttarakhand,-,-,3566,63,6104
4245,27/07/20,8:00 AM,Uttar Pradesh,-,-,41641,1426,66988
4246,27/07/20,8:00 AM,West Bengal,-,-,37751,1372,58718
4247,28/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,192,1,338
4248,28/07/20,8:00 AM,Andhra Pradesh,-,-,49558,1090,102349
4249,28/07/20,8:00 AM,Arunachal Pradesh,-,-,574,3,1239
4250,28/07/20,8:00 AM,Assam,-,-,25402,86,33576
4251,28/07/20,8:00 AM,Bihar,-,-,27530,253,41244
4252,28/07/20,8:00 AM,Chandigarh,-,-,575,14,910
4253,28/07/20,8:00 AM,Chhattisgarh,-,-,5172,44,7745
4254,28/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,564,2,946
4255,28/07/20,8:00 AM,Delhi,-,-,116372,3853,131219
4256,28/07/20,8:00 AM,Goa,-,-,3410,36,5119
4257,28/07/20,8:00 AM,Gujarat,-,-,41380,2348,56874
4258,28/07/20,8:00 AM,Haryana,-,-,25046,397,32127
4259,28/07/20,8:00 AM,Himachal Pradesh,-,-,1216,14,2270
4260,28/07/20,8:00 AM,Jammu and Kashmir,-,-,10402,321,18390
4261,28/07/20,8:00 AM,Jharkhand,-,-,3770,89,8683
4262,28/07/20,8:00 AM,Karnataka,-,-,37685,1953,101465
4263,28/07/20,8:00 AM,Kerala,-,-,10045,63,19727
4264,28/07/20,8:00 AM,Ladakh,-,-,1066,4,1306
4265,28/07/20,8:00 AM,Madhya Pradesh,-,-,19791,820,28589
4266,28/07/20,8:00 AM,Maharashtra,-,-,221944,13883,383723
4267,28/07/20,8:00 AM,Manipur,-,-,1596,0,2286
4268,28/07/20,8:00 AM,Meghalaya,-,-,186,5,738
4269,28/07/20,8:00 AM,Mizoram,-,-,193,0,384
4270,28/07/20,8:00 AM,Nagaland,-,-,569,5,1385
4271,28/07/20,8:00 AM,Odisha,-,-,17374,147,26892
4272,28/07/20,8:00 AM,Puducherry,-,-,1720,43,2872
4273,28/07/20,8:00 AM,Punjab,-,-,9064,318,13769
4274,28/07/20,8:00 AM,Rajasthan,-,-,26123,631,36878
4275,28/07/20,8:00 AM,Sikkim,-,-,174,1,555
4276,28/07/20,8:00 AM,Tamil Nadu,-,-,162249,3571,220716
4277,28/07/20,8:00 AM,Telengana,-,-,42909,480,57142
4278,28/07/20,8:00 AM,Tripura,-,-,2467,17,4049
4279,28/07/20,8:00 AM,Uttarakhand,-,-,3675,66,6328
4280,28/07/20,8:00 AM,Uttar Pradesh,-,-,42833,1456,70493
4281,28/07/20,8:00 AM,West Bengal,-,-,39917,1411,60830
4282,29/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,196,1,363
4283,29/07/20,8:00 AM,Andhra Pradesh,-,-,52622,1148,110297
4284,29/07/20,8:00 AM,Arunachal Pradesh,-,-,617,3,1330
4285,29/07/20,8:00 AM,Assam,-,-,26618,88,34947
4286,29/07/20,8:00 AM,Bihar,-,-,28856,269,43843
4287,29/07/20,8:00 AM,Chandigarh,-,-,599,14,934
4288,29/07/20,8:00 AM,Chhattisgarh,-,-,5439,46,8257
4289,29/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,596,2,982
4290,29/07/20,8:00 AM,Delhi,-,-,117507,3881,132275
4291,29/07/20,8:00 AM,Goa,-,-,3595,36,5287
4292,29/07/20,8:00 AM,Gujarat,-,-,42412,2372,57982
4293,29/07/20,8:00 AM,Haryana,-,-,25758,406,32876
4294,29/07/20,8:00 AM,Himachal Pradesh,-,-,1234,14,2330
4295,29/07/20,8:00 AM,Jammu and Kashmir,-,-,10885,333,18879
4296,29/07/20,8:00 AM,Jharkhand,-,-,3868,89,9078
4297,29/07/20,8:00 AM,Karnataka,-,-,40504,2055,107001
4298,29/07/20,8:00 AM,Kerala,-,-,10724,67,20894
4299,29/07/20,8:00 AM,Ladakh,-,-,1067,6,1327
4300,29/07/20,8:00 AM,Madhya Pradesh,-,-,20343,830,29217
4301,29/07/20,8:00 AM,Maharashtra,-,-,232277,14165,391440
4302,29/07/20,8:00 AM,Manipur,-,-,1612,0,2317
4303,29/07/20,8:00 AM,Meghalaya,-,-,194,5,779
4304,29/07/20,8:00 AM,Mizoram,-,-,198,0,384
4305,29/07/20,8:00 AM,Nagaland,-,-,577,5,1460
4306,29/07/20,8:00 AM,Odisha,-,-,18061,154,28107
4307,29/07/20,8:00 AM,Puducherry,-,-,1782,47,3011
4308,29/07/20,8:00 AM,Punjab,-,-,9752,336,14378
4309,29/07/20,8:00 AM,Rajasthan,-,-,27202,644,38514
4310,29/07/20,8:00 AM,Sikkim,-,-,186,1,579
4311,29/07/20,8:00 AM,Tamil Nadu,-,-,166956,3659,227688
4312,29/07/20,8:00 AM,Telengana***,-,-,42909,480,57142
4313,29/07/20,8:00 AM,Tripura,-,-,2621,21,4269
4314,29/07/20,8:00 AM,Uttarakhand,-,-,3720,70,6587
4315,29/07/20,8:00 AM,Uttar Pradesh,-,-,44520,1497,73951
4316,29/07/20,8:00 AM,West Bengal,-,-,42022,1449,62964
4317,30/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,201,2,428
4318,30/07/20,8:00 AM,Andhra Pradesh,-,-,55406,1213,120390
4319,30/07/20,8:00 AM,Arunachal Pradesh,-,-,677,3,1410
4320,30/07/20,8:00 AM,Assam,-,-,27832,92,36295
4321,30/07/20,8:00 AM,Bihar,-,-,30320,278,46080
4322,30/07/20,8:00 AM,Chandigarh,-,-,611,14,978
4323,30/07/20,8:00 AM,Chhattisgarh,-,-,5636,48,8539
4324,30/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,648,2,1026
4325,30/07/20,8:00 AM,Delhi,-,-,118633,3907,133310
4326,30/07/20,8:00 AM,Goa,-,-,3784,39,5489
4327,30/07/20,8:00 AM,Gujarat,-,-,43195,2396,59126
4328,30/07/20,8:00 AM,Haryana,-,-,26420,413,33631
4329,30/07/20,8:00 AM,Himachal Pradesh,-,-,1332,14,2403
4330,30/07/20,8:00 AM,Jammu and Kashmir,-,-,11322,348,19419
4331,30/07/20,8:00 AM,Jharkhand,-,-,4035,98,9861
4332,30/07/20,8:00 AM,Karnataka,-,-,42901,2147,112504
4333,30/07/20,8:00 AM,Kerala,-,-,11365,68,21797
4334,30/07/20,8:00 AM,Ladakh,-,-,1080,6,1347
4335,30/07/20,8:00 AM,Madhya Pradesh,-,-,20934,843,30134
4336,30/07/20,8:00 AM,Maharashtra,-,-,239755,14463,400651
4337,30/07/20,8:00 AM,Manipur,-,-,1639,0,2458
4338,30/07/20,8:00 AM,Meghalaya,-,-,207,5,784
4339,30/07/20,8:00 AM,Mizoram,-,-,215,0,398
4340,30/07/20,8:00 AM,Nagaland,-,-,595,5,1513
4341,30/07/20,8:00 AM,Odisha,-,-,18939,159,29175
4342,30/07/20,8:00 AM,Puducherry,-,-,1874,47,3177
4343,30/07/20,8:00 AM,Punjab,-,-,10213,361,14946
4344,30/07/20,8:00 AM,Rajasthan,-,-,27569,650,38964
4345,30/07/20,8:00 AM,Sikkim,-,-,198,1,596
4346,30/07/20,8:00 AM,Tamil Nadu,-,-,172883,3741,234114
4347,30/07/20,8:00 AM,Telengana,-,-,43751,492,58906
4348,30/07/20,8:00 AM,Tripura,-,-,2678,21,4485
4349,30/07/20,8:00 AM,Uttarakhand,-,-,3811,72,6866
4350,30/07/20,8:00 AM,Uttar Pradesh,-,-,45807,1530,77334
4351,30/07/20,8:00 AM,West Bengal,-,-,44116,1490,65258
4352,31/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,201,4,471
4353,31/07/20,8:00 AM,Andhra Pradesh,-,-,60024,1281,130557
4354,31/07/20,8:00 AM,Arunachal Pradesh,-,-,827,3,1484
4355,31/07/20,8:00 AM,Assam,-,-,29080,94,38407
4356,31/07/20,8:00 AM,Bihar,-,-,31350,282,48477
4357,31/07/20,8:00 AM,Chandigarh,-,-,647,14,1016
4358,31/07/20,8:00 AM,Chhattisgarh,-,-,5921,51,8761
4359,31/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,668,2,1064
4360,31/07/20,8:00 AM,Delhi,-,-,119724,3936,134403
4361,31/07/20,8:00 AM,Goa,-,-,4005,42,5704
4362,31/07/20,8:00 AM,Gujarat,-,-,44074,2418,60285
4363,31/07/20,8:00 AM,Haryana,-,-,27340,417,34254
4364,31/07/20,8:00 AM,Himachal Pradesh,-,-,1387,14,2506
4365,31/07/20,8:00 AM,Jammu and Kashmir,-,-,11842,365,19869
4366,31/07/20,8:00 AM,Jharkhand,-,-,4176,103,10167
4367,31/07/20,8:00 AM,Karnataka,-,-,46694,2230,118632
4368,31/07/20,8:00 AM,Kerala,-,-,12159,70,22303
4369,31/07/20,8:00 AM,Ladakh,-,-,1094,7,1378
4370,31/07/20,8:00 AM,Madhya Pradesh,-,-,21657,857,30968
4371,31/07/20,8:00 AM,Maharashtra,-,-,248615,14729,411798
4372,31/07/20,8:00 AM,Manipur,-,-,1672,4,2505
4373,31/07/20,8:00 AM,Meghalaya,-,-,210,5,803
4374,31/07/20,8:00 AM,Mizoram,-,-,234,0,408
4375,31/07/20,8:00 AM,Nagaland,-,-,625,5,1566
4376,31/07/20,8:00 AM,Odisha,-,-,19746,169,30378
4377,31/07/20,8:00 AM,Puducherry,-,-,1958,48,3298
4378,31/07/20,8:00 AM,Punjab,-,-,10509,370,15456
4379,31/07/20,8:00 AM,Rajasthan,-,-,28385,663,40145
4380,31/07/20,8:00 AM,Sikkim,-,-,214,1,610
4381,31/07/20,8:00 AM,Tamil Nadu,-,-,178178,3838,239978
4382,31/07/20,8:00 AM,Telengana,-,-,44572,505,60717
4383,31/07/20,8:00 AM,Tripura,-,-,2962,21,4706
4384,31/07/20,8:00 AM,Uttarakhand,-,-,3996,76,7065
4385,31/07/20,8:00 AM,Uttar Pradesh,-,-,46803,1587,81039
4386,31/07/20,8:00 AM,West Bengal,-,-,46256,1536,67692
4387,1/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,214,5,548
4388,1/8/2020,8:00 AM,Andhra Pradesh,-,-,63864,1349,140933
4389,1/8/2020,8:00 AM,Arunachal Pradesh,-,-,918,3,1591
4390,1/8/2020,8:00 AM,Assam,-,-,30357,98,40269
4391,1/8/2020,8:00 AM,Bihar,-,-,33358,296,51233
4392,1/8/2020,8:00 AM,Chandigarh,-,-,667,15,1051
4393,1/8/2020,8:00 AM,Chhattisgarh,-,-,6230,53,9086
4394,1/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,686,2,1100
4395,1/8/2020,8:00 AM,Delhi,-,-,120930,3963,135598
4396,1/8/2020,8:00 AM,Goa,-,-,4211,45,5913
4397,1/8/2020,8:00 AM,Gujarat,-,-,44907,2441,61438
4398,1/8/2020,8:00 AM,Haryana,-,-,28227,421,34965
4399,1/8/2020,8:00 AM,Himachal Pradesh,-,-,1459,14,2564
4400,1/8/2020,8:00 AM,Jammu and Kashmir,-,-,12217,377,20359
4401,1/8/2020,8:00 AM,Jharkhand,-,-,4314,106,10958
4402,1/8/2020,8:00 AM,Karnataka,-,-,49788,2314,124115
4403,1/8/2020,8:00 AM,Kerala,-,-,13023,73,23613
4404,1/8/2020,8:00 AM,Ladakh,-,-,1095,7,1404
4405,1/8/2020,8:00 AM,Madhya Pradesh,-,-,22271,867,31806
4406,1/8/2020,8:00 AM,Maharashtra,-,-,256158,14994,422118
4407,1/8/2020,8:00 AM,Manipur,-,-,1689,5,2621
4408,1/8/2020,8:00 AM,Meghalaya,-,-,215,5,823
4409,1/8/2020,8:00 AM,Mizoram,-,-,247,0,412
4410,1/8/2020,8:00 AM,Nagaland,-,-,635,5,1693
4411,1/8/2020,8:00 AM,Odisha,-,-,20518,177,31877
4412,1/8/2020,8:00 AM,Puducherry,-,-,2100,49,3472
4413,1/8/2020,8:00 AM,Punjab,-,-,10734,386,16119
4414,1/8/2020,8:00 AM,Rajasthan,-,-,29035,674,41298
4415,1/8/2020,8:00 AM,Sikkim,-,-,231,1,639
4416,1/8/2020,8:00 AM,Tamil Nadu,-,-,183956,3935,245859
4417,1/8/2020,8:00 AM,Telengana,-,-,45388,519,62703
4418,1/8/2020,8:00 AM,Tripura,-,-,3327,21,4978
4419,1/8/2020,8:00 AM,Uttarakhand,-,-,4168,80,7183
4420,1/8/2020,8:00 AM,Uttar Pradesh,-,-,48863,1630,85461
4421,1/8/2020,8:00 AM,West Bengal,-,-,48374,1581,70188
4422,2/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,226,7,636
4423,2/8/2020,8:00 AM,Andhra Pradesh,-,-,76614,1407,150209
4424,2/8/2020,8:00 AM,Arunachal Pradesh,-,-,969,3,1673
4425,2/8/2020,8:00 AM,Assam,-,-,31442,101,41726
4426,2/8/2020,8:00 AM,Bihar,-,-,34994,309,54240
4427,2/8/2020,8:00 AM,Chandigarh,-,-,683,18,1079
4428,2/8/2020,8:00 AM,Chhattisgarh,-,-,6610,55,9385
4429,2/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,725,2,1145
4430,2/8/2020,8:00 AM,Delhi,-,-,122131,3989,136716
4431,2/8/2020,8:00 AM,Goa,-,-,4438,48,6193
4432,2/8/2020,8:00 AM,Gujarat,-,-,45699,2464,62463
4433,2/8/2020,8:00 AM,Haryana,-,-,29080,428,35758
4434,2/8/2020,8:00 AM,Himachal Pradesh,-,-,1502,14,2634
4435,2/8/2020,8:00 AM,Jammu and Kashmir,-,-,12871,388,20972
4436,2/8/2020,8:00 AM,Jharkhand,-,-,4513,113,11686
4437,2/8/2020,8:00 AM,Karnataka,-,-,53648,2412,129287
4438,2/8/2020,8:00 AM,Kerala,-,-,13775,81,24742
4439,2/8/2020,8:00 AM,Ladakh,-,-,1108,7,1462
4440,2/8/2020,8:00 AM,Madhya Pradesh,-,-,22969,876,32614
4441,2/8/2020,8:00 AM,Maharashtra,-,-,266883,15316,431719
4442,2/8/2020,8:00 AM,Manipur,-,-,1699,6,2756
4443,2/8/2020,8:00 AM,Meghalaya,-,-,252,5,856
4444,2/8/2020,8:00 AM,Mizoram,-,-,253,0,468
4445,2/8/2020,8:00 AM,Nagaland,-,-,640,5,1831
4446,2/8/2020,8:00 AM,Odisha,-,-,21274,187,33479
4447,2/8/2020,8:00 AM,Puducherry,-,-,2198,51,3606
4448,2/8/2020,8:00 AM,Punjab,-,-,11075,405,17063
4449,2/8/2020,8:00 AM,Rajasthan,-,-,29977,690,42646
4450,2/8/2020,8:00 AM,Sikkim,-,-,269,1,650
4451,2/8/2020,8:00 AM,Tamil Nadu,-,-,190966,4034,251738
4452,2/8/2020,8:00 AM,Telengana,-,-,46502,530,64786
4453,2/8/2020,8:00 AM,Tripura,-,-,3463,23,5233
4454,2/8/2020,8:00 AM,Uttarakhand,-,-,4330,83,7447
4455,2/8/2020,8:00 AM,Uttar Pradesh,-,-,51334,1677,89048
4456,2/8/2020,8:00 AM,West Bengal,-,-,50517,1629,72777
4457,3/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,242,8,734
4458,3/8/2020,8:00 AM,Andhra Pradesh,-,-,82886,1474,158764
4459,3/8/2020,8:00 AM,Arunachal Pradesh,-,-,996,3,1698
4460,3/8/2020,8:00 AM,Assam,-,-,32384,105,42904
4461,3/8/2020,8:00 AM,Bihar,-,-,36389,329,57024
4462,3/8/2020,8:00 AM,Chandigarh,-,-,698,19,1117
4463,3/8/2020,8:00 AM,Chhattisgarh,-,-,6991,58,9531
4464,3/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,766,2,1184
4465,3/8/2020,8:00 AM,Delhi,-,-,123317,4004,137677
4466,3/8/2020,8:00 AM,Goa,-,-,4668,53,6530
4467,3/8/2020,8:00 AM,Gujarat,-,-,46504,2486,63562
4468,3/8/2020,8:00 AM,Haryana,-,-,29690,433,36519
4469,3/8/2020,8:00 AM,Himachal Pradesh,-,-,1559,14,2703
4470,3/8/2020,8:00 AM,Jammu and Kashmir,-,-,13127,396,21416
4471,3/8/2020,8:00 AM,Jharkhand,-,-,4682,118,12523
4472,3/8/2020,8:00 AM,Karnataka,-,-,57725,2496,134819
4473,3/8/2020,8:00 AM,Kerala,-,-,14463,82,25911
4474,3/8/2020,8:00 AM,Ladakh,-,-,1108,7,1466
4475,3/8/2020,8:00 AM,Madhya Pradesh,-,-,23550,886,33535
4476,3/8/2020,8:00 AM,Maharashtra,-,-,276809,15576,441228
4477,3/8/2020,8:00 AM,Manipur,-,-,1737,7,2831
4478,3/8/2020,8:00 AM,Meghalaya,-,-,264,5,874
4479,3/8/2020,8:00 AM,Mizoram,-,-,258,0,482
4480,3/8/2020,8:00 AM,Nagaland,-,-,648,5,1935
4481,3/8/2020,8:00 AM,Odisha,-,-,21955,197,34913
4482,3/8/2020,8:00 AM,Puducherry,-,-,2309,52,3806
4483,3/8/2020,8:00 AM,Punjab,-,-,11466,423,17853
4484,3/8/2020,8:00 AM,Rajasthan,-,-,30710,703,43804
4485,3/8/2020,8:00 AM,Sikkim,-,-,289,1,658
4486,3/8/2020,8:00 AM,Tamil Nadu,-,-,196483,4132,257613
4487,3/8/2020,8:00 AM,Telengana,-,-,47590,540,66677
4488,3/8/2020,8:00 AM,Tripura,-,-,3605,27,5374
4489,3/8/2020,8:00 AM,Uttarakhand,-,-,4437,86,7593
4490,3/8/2020,8:00 AM,Uttar Pradesh,-,-,53168,1730,92921
4491,3/8/2020,8:00 AM,West Bengal,-,-,52730,1678,75516
4492,4/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,263,10,830
4493,4/8/2020,8:00 AM,Andhra Pradesh,-,-,88672,1537,166586
4494,4/8/2020,8:00 AM,Arunachal Pradesh,-,-,1063,3,1758
4495,4/8/2020,8:00 AM,Assam,-,-,33428,109,45275
4496,4/8/2020,8:00 AM,Bihar,-,-,38228,330,59328
4497,4/8/2020,8:00 AM,Chandigarh,-,-,706,19,1159
4498,4/8/2020,8:00 AM,Chhattisgarh,-,-,7256,61,9779
4499,4/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,860,2,1274
4500,4/8/2020,8:00 AM,Delhi,-,-,124254,4021,138482
4501,4/8/2020,8:00 AM,Goa,-,-,4876,56,6816
4502,4/8/2020,8:00 AM,Gujarat,-,-,47478,2508,64585
4503,4/8/2020,8:00 AM,Haryana,-,-,30470,440,37173
4504,4/8/2020,8:00 AM,Himachal Pradesh,-,-,1658,14,2818
4505,4/8/2020,8:00 AM,Jammu and Kashmir,-,-,14032,407,22006
4506,4/8/2020,8:00 AM,Jharkhand,-,-,4792,125,13478
4507,4/8/2020,8:00 AM,Karnataka,-,-,62500,2594,139571
4508,4/8/2020,8:00 AM,Kerala,-,-,15278,84,26873
4509,4/8/2020,8:00 AM,Ladakh,-,-,1109,7,1485
4510,4/8/2020,8:00 AM,Madhya Pradesh,-,-,24099,900,34285
4511,4/8/2020,8:00 AM,Maharashtra,-,-,287030,15842,450196
4512,4/8/2020,8:00 AM,Manipur,-,-,1766,7,2920
4513,4/8/2020,8:00 AM,Meghalaya,-,-,264,5,902
4514,4/8/2020,8:00 AM,Mizoram,-,-,266,0,501
4515,4/8/2020,8:00 AM,Nagaland,-,-,657,5,2129
4516,4/8/2020,8:00 AM,Odisha,-,-,23074,207,36297
4517,4/8/2020,8:00 AM,Puducherry,-,-,2411,56,3982
4518,4/8/2020,8:00 AM,Punjab,-,-,11882,442,18527
4519,4/8/2020,8:00 AM,Rajasthan,-,-,31458,715,44975
4520,4/8/2020,8:00 AM,Sikkim,-,-,297,1,688
4521,4/8/2020,8:00 AM,Tamil Nadu,-,-,202283,4241,263222
4522,4/8/2020,8:00 AM,Telengana,-,-,49675,563,68946
4523,4/8/2020,8:00 AM,Tripura,-,-,3675,28,5505
4524,4/8/2020,8:00 AM,Uttarakhand,-,-,4538,90,7800
4525,4/8/2020,8:00 AM,Uttar Pradesh,-,-,55393,1778,97362
4526,4/8/2020,8:00 AM,West Bengal,-,-,54818,1731,78232
4527,5/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,277,12,928
4528,5/8/2020,8:00 AM,Andhra Pradesh,-,-,95625,1604,176333
4529,5/8/2020,8:00 AM,Arunachal Pradesh,-,-,1105,3,1790
4530,5/8/2020,8:00 AM,Assam,-,-,34421,115,48161
4531,5/8/2020,8:00 AM,Bihar,-,-,40348,347,61788
4532,5/8/2020,8:00 AM,Chandigarh,-,-,715,20,1206
4533,5/8/2020,8:00 AM,Chhattisgarh,-,-,7613,69,10202
4534,5/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,919,2,1325
4535,5/8/2020,8:00 AM,Delhi,-,-,125226,4033,139156
4536,5/8/2020,8:00 AM,Goa,-,-,5114,60,7075
4537,5/8/2020,8:00 AM,Gujarat,-,-,48376,2533,65599
4538,5/8/2020,8:00 AM,Haryana,-,-,31226,448,37796
4539,5/8/2020,8:00 AM,Himachal Pradesh,-,-,1710,14,2879
4540,5/8/2020,8:00 AM,Jammu and Kashmir,-,-,14856,417,22396
4541,5/8/2020,8:00 AM,Jharkhand,-,-,5164,128,13940
4542,5/8/2020,8:00 AM,Karnataka,-,-,69272,2704,145830
4543,5/8/2020,8:00 AM,Kerala,-,-,16299,87,27956
4544,5/8/2020,8:00 AM,Ladakh,-,-,1127,7,1534
4545,5/8/2020,8:00 AM,Madhya Pradesh,-,-,25414,912,35082
4546,5/8/2020,8:00 AM,Maharashtra,-,-,299356,16142,457956
4547,5/8/2020,8:00 AM,Manipur,-,-,1814,7,3018
4548,5/8/2020,8:00 AM,Meghalaya,-,-,330,5,917
4549,5/8/2020,8:00 AM,Mizoram,-,-,282,0,504
4550,5/8/2020,8:00 AM,Nagaland,-,-,659,5,2405
4551,5/8/2020,8:00 AM,Odisha,-,-,24483,216,37681
4552,5/8/2020,8:00 AM,Puducherry,-,-,2537,58,4147
4553,5/8/2020,8:00 AM,Punjab,-,-,12491,462,19015
4554,5/8/2020,8:00 AM,Rajasthan,-,-,32832,732,46679
4555,5/8/2020,8:00 AM,Sikkim,-,-,299,1,783
4556,5/8/2020,8:00 AM,Tamil Nadu,-,-,208784,4349,268285
4557,5/8/2020,8:00 AM,Telengana,-,-,50814,576,70958
4558,5/8/2020,8:00 AM,Tripura,-,-,3725,30,5628
4559,5/8/2020,8:00 AM,Uttarakhand,-,-,4847,95,8008
4560,5/8/2020,8:00 AM,Uttar Pradesh,-,-,57271,1817,100310
4561,5/8/2020,8:00 AM,West Bengal,-,-,56884,1785,80984
4562,6/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,326,14,1027
4563,6/8/2020,8:00 AM,Andhra Pradesh,-,-,104354,1681,186461
4564,6/8/2020,8:00 AM,Arunachal Pradesh,-,-,1210,3,1855
4565,6/8/2020,8:00 AM,Assam,-,-,35892,121,50445
4566,6/8/2020,8:00 AM,Bihar,-,-,42414,355,64770
4567,6/8/2020,8:00 AM,Chandigarh,-,-,715,20,1270
4568,6/8/2020,8:00 AM,Chhattisgarh,-,-,7871,71,10407
4569,6/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,960,2,1366
4570,6/8/2020,8:00 AM,Delhi,-,-,126116,4044,140232
4571,6/8/2020,8:00 AM,Goa,-,-,5287,64,7423
4572,6/8/2020,8:00 AM,Gujarat,-,-,49433,2556,66669
4573,6/8/2020,8:00 AM,Haryana,-,-,31960,455,38548
4574,6/8/2020,8:00 AM,Himachal Pradesh,-,-,1762,14,2916
4575,6/8/2020,8:00 AM,Jammu and Kashmir,-,-,15244,426,22955
4576,6/8/2020,8:00 AM,Jharkhand,-,-,5703,136,14888
4577,6/8/2020,8:00 AM,Karnataka,-,-,74679,2804,151449
4578,6/8/2020,8:00 AM,Kerala,-,-,17533,94,29151
4579,6/8/2020,8:00 AM,Ladakh,-,-,1164,7,1592
4580,6/8/2020,8:00 AM,Madhya Pradesh,-,-,26064,929,35734
4581,6/8/2020,8:00 AM,Maharashtra,-,-,305521,16476,468265
4582,6/8/2020,8:00 AM,Manipur,-,-,1862,7,3093
4583,6/8/2020,8:00 AM,Meghalaya,-,-,330,5,929
4584,6/8/2020,8:00 AM,Mizoram,-,-,286,0,537
4585,6/8/2020,8:00 AM,Nagaland,-,-,685,6,2498
4586,6/8/2020,8:00 AM,Odisha,-,-,25738,225,39018
4587,6/8/2020,8:00 AM,Puducherry,-,-,2668,65,4433
4588,6/8/2020,8:00 AM,Punjab,-,-,12943,491,19856
4589,6/8/2020,8:00 AM,Rajasthan,-,-,33849,745,47272
4590,6/8/2020,8:00 AM,Sikkim,-,-,303,1,800
4591,6/8/2020,8:00 AM,Tamil Nadu,-,-,214815,4461,273460
4592,6/8/2020,8:00 AM,Telengana,-,-,52103,589,73050
4593,6/8/2020,8:00 AM,Tripura,-,-,3793,31,5725
4594,6/8/2020,8:00 AM,Uttarakhand,-,-,5233,98,8254
4595,6/8/2020,8:00 AM,Uttar Pradesh,-,-,60558,1857,104388
